province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Tiền Giang,Mekong Lodge,http://www.mekonglodge.com/,"Khách sạn bình dân có nhà hàng ngoài trời và những căn nhà gỗ mái tranh, một số căn có hồ bơi riêng.",1720000,"Nhà Thờ Giáo Xứ Cái Bè, Cảng hàng không quốc tế Tân Sơn Nhất, Quán Sân Vườn Chợ Nổi",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOkI4QT5nz0DniWFnD_HAiLRip-ko0Aut4HyuFP=s10000,2.9,"Free breakfast, Free Wi-Fi, Outdoor pool, Hot tub, Air conditioning, Spa, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Tiền Giang,La villa de Coco Bến tre,https://www.facebook.com/lavilladecocobentre,Không có mô tả,1350000,"KDL sinh thái Làng Xanh Bến Tre, Cảng hàng không quốc tế Tân Sơn Nhất, Quán Hủ Tiếu Hải Sản Trúc Quỳnh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN34DCi4OiJx8UcrzIXMzLPjgfhte22tdihYPJ4=s10000,3.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tiền Giang,The Rice Hotel,Không có link,Không có mô tả,0,"Nhà Cổ Ba Đức, Cảng hàng không quốc tế Tân Sơn Nhất, Quán Ăn Bếp Nhà",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPMMY1LNPd5WbjJeCdv0itlK90Ss7y248yg2fVN=s10000,2.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tiền Giang,T-House Homestay Tiền Giang,Không có link,Không có mô tả,0,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng Làng Việt",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNnZRTjNejatDq1jOmiqX_4zuaq6AaIPMF4dQ2G=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tiền Giang,Mekong Riverside Homestay an bình vĩnh long,Không có link,Không có mô tả,800000,"Khu Du Lịch Vinh Sang, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Phương Thủy",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMfoD79ICSGfY1v4I4BlYh4_RC2AOjm9-1ZkCMn=s10000,2.6,"Free breakfast, Free Wi-Fi, Outdoor pool, Air conditioning, Pet-friendly, Spa, Restaurant, Airport shuttle, Full-service laundry"
Tiền Giang,Quoc Phuong Riverside Homestay,Không có link,Không có mô tả,786352,Cảng hàng không quốc tế Tân Sơn Nhất,Không có hạng sao,https://q-xx.bstatic.com/xdata/images/hotel/max1440x1080/170687711.jpg?k=23c8cfdb9e5317d23a9459352488c4868685370d7289e65c51f79bc09fee6e60&o=,3.1,"Điều hòa nhiệt độ, Xe đưa đón ra sân bay, Ban công, Phù hợp với trẻ em, Giường cũi, Trung tâm thể dục, Bể bơi ngoài trời, Không hút thuốc, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Hồ Chí Minh,LUCKY HOTEL,https://www.reddoorz.com/vi-vn/hotel/vietnam/ho-chi-minh-city/district-9/reddoorz-lucky-hotel?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,"Khách sạn bình dị có Wi-Fi, chỗ đỗ xe an ninh và phòng ở đơn giản. Một số phòng có ban công.",322792,"Vòng Xoay Liên Phường - 107 Liên Phường - Phường Phước Long B, Cảng hàng không quốc tế Tân Sơn Nhất, Ốc Nguyên",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMB_vMkEjU-L2_19BxiEV_20lWKCghlotazZh3c=s10000,2.5,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Hồ Chí Minh,Vilion Boutique Hotel Ben Thanh - 3 Star Hotel,Không có link,Không có mô tả,734917,"Chợ Bến Thành, Khách Sạn Golden - 189 191 - Lý Tự Trọng - Phường Bến Thành, Cảng hàng không quốc tế Tân Sơn Nhất, Pizza 4P's Bến Thành",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN1Y5Tp9LpTotfp2UYoKEHPRUwrBNEwxb9mEvd6=s10000,4.6,"Free Wi-Fi, Air conditioning, Spa, Room service, Full-service laundry, Child-friendly"
Hồ Chí Minh,Hotel Minh Thư,https://hotelbamboocity.wordpress.com/,Không có mô tả,382661,"Cảng hàng không quốc tế Tân Sơn Nhất, Đùi Cừu Nướng Nhất Thủy Phong",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMHYCMUo35LUSOJ_7vwIbRjb2LRdKclzq4VQAUE=s10000,2.9,"Free Wi-Fi, Air conditioning, Airport shuttle, Full-service laundry"
Hồ Chí Minh,Hotel Hoa Cúc Phương,http://hoacucphuonghotel.com/,Không có mô tả,366388,"Ga Dĩ An, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng Năm Lửa 15",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN5U-e02kQz0PujjX0INkMIHXyFS8kbZTVjwb6r=s10000,2.7,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Fitness centre, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible"
Hồ Chí Minh,SPRING HOTEL,Không có link,Không có mô tả,632467,"Cảng hàng không quốc tế Tân Sơn Nhất, Làng Ẩm Thực 126 - Tiệc trọn gói hoàn hảo tại Thuận An Bình Dương",Khách sạn 3 sao,https://cdn.worldota.net/t/1024x768/content/01/45/0145acb55ce2a9b1906f003612ceea3666c80a5c.png,2.7,"Free Wi-Fi, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Language Exchange Hotel 3,Không có link,Không có mô tả,430109,"Chợ Bến Thành, City Plaza - 230 Nguyễn Trãi - Phường Nguyễn Cư Trinh, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Vườn Ngọc Lan",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOKdZhPCNxUGZP__U_jSq-kHpBauG_wfMfsaUVp=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Vy Da Central Market Hostel,Không có link,Không có mô tả,407026,"Chợ Bến Thành, Chùa Bà Ấn - 42 Trương Định, Cảng hàng không quốc tế Tân Sơn Nhất, Soul Ben Thanh Restaurant & Bar",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPZ3-o4jr6sO5CjnZU0kEbU0nvOBJDRrdxUBDa-=s10000,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,FELIX GARDEN,https://www.facebook.com/felixgardenvn,Không có mô tả,423354,"Chùa Bà thiên hậu, THCS Tạ Quang Bửu - 894A-894B - Tạ Quang Bửu - Phường 05, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng việt phố",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipN9hg2rKD_sn81bmbhyI3_TYrQR-n2vXzPAL2I4=s10000,2.7,Pet-friendly
Hồ Chí Minh,Saigoneer Hotel,Không có link,"Khách sạn có không gian thư thái với phòng ở bài trí hợp lý, có tủ lạnh nhỏ và Wi-Fi miễn phí.",491961,"Phố đi bộ Bùi Viện, Tôn Thất Tùng - 277-279-275Y - Phạm Ngũ Lão - Phường Phạm Ngũ Lão, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng No",Khách sạn 1 sao,https://lh5.googleusercontent.com/p/AF1QipOd7K36153YxuQLvK_dCMBN-xTaE21mxR4vQL2_=s10000,4.7,"Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Airport shuttle, Full-service laundry, Child-friendly"
Hồ Chí Minh,Covent Garden Hotel,https://coventgardenhotel.vn/,Không có mô tả,432000,"Chợ Bến Thành, Thủ Khoa Huân - 55 57 Thủ Khoa Huân, Cảng hàng không quốc tế Tân Sơn Nhất, Soul Ben Thanh Restaurant & Bar",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM5uSzmUdXl2FCQ3tQczW0l9Q_aLae_1UkbfkCM=s10000,4.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Khách Sạn Bình Triệu,Không có link,Không có mô tả,390280,"Trường Văn Thư Lưu Trữ - 181 Lê Đức Thọ, Cảng hàng không quốc tế Tân Sơn Nhất, Cơm Nhà Hồng Quyền",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPkL_e55qNw5o8Ww2Gd2wGzcv8JVdwz20mdo2U=s10000,3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Bánh Mì Grandma Lu's Bùi Viện,https://banhmigrandmalu.com/,Không có mô tả,407400,"Phố đi bộ Bùi Viện, Hồ Chí Minh Văn phòng Xe Saco Travel, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Hàn Quốc DORAN DORAN - 도란 도란 한식당",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipNu9rh4_WyAsrYzZND_Ni4hPIr1LdS2-cJbLxf-=s10000,4.4,"Free Wi-Fi, Parking, Full-service laundry"
Hồ Chí Minh,Adenia Hotel,Không có link,Không có mô tả,452168,"Phố đi bộ Bùi Viện, Hồ Chí Minh Văn phòng Xe Hạnh Cafe, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng No",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOoTSVj-DAnUthMGzysugXIOye_TMPTFPFWBYHQ=s10000,4.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Saigon Haven,Không có link,Không có mô tả,750000,"Chợ Bến Thành, Chợ Thái Bình - 244 Cống Quỳnh, Cảng hàng không quốc tế Tân Sơn Nhất, Quán Hoa Sứ",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNcRhOx7mtn1VuF26RJTgNxmSle1uHX55jrnACV=s10000,4.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,RedDoorz Thiem Thanh Hotel Nguyen Van Dau,Không có link,Không có mô tả,390660,"CHÙA NGỌC HOÀNG, Ngã Tư Xóm Gà - 424 Lê Quang Định, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Hải Sản Bình Thuận",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNDzs7ZrHHIN3ZXmaob4RdBz60ddiONHwbq7_sa=s10000,3.2,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Full-service laundry"
Hồ Chí Minh,Nhà nghỉ Nam Phương,http://nhanghinamphuong.wwww.vn/,Không có mô tả,450000,"Ngã ba Cây Me, Cảng hàng không quốc tế Tân Sơn Nhất, Mini Indian Restaurant (Nhà hàng Ấn Độ )",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOigT7plCBhg_9ME414r6tqU2Cq6Z9sPFduYepp=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Hotel Ngôi Sao Nhỏ 3,Không có link,Không có mô tả,499949,"Cảng hàng không quốc tế Tân Sơn Nhất, Quán Chay Bửu Niệm",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP7a5I3wdsBgV0yeeV28O1LM-WUj1nvLyDg9-ts=s10000,3.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Hồ Chí Minh,Vy Da Backpackers Hostel,https://www.facebook.com/vydabackpackershostel/,Không có mô tả,298537,"Chợ Bến Thành, Thư Viện Khoa Học Tổng Hợp - 69 Lý Tự Trọng, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng Kim's",Khách sạn 2 sao,https://lh5.googleusercontent.com/p/AF1QipMc1jWr3hMfNpPQu0K02-z1wub2WEt9uWsex9nD=s10000,4.8,"Free Wi-Fi, Air conditioning, Bar, Restaurant, Airport shuttle, Full-service laundry"
Hồ Chí Minh,Căn hộ 2pn đầy đủ tiện nghi-Vinhomes Grand Park Quận 9,https://www.booking.com/hotel/vn/can-ho-2pn-day-du-tien-nghi-vinhomes-grand-park-quan-9.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-10770269_grp-1_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-10770269;utm_campaign=en,Không có mô tả,619114,"Cảng hàng không quốc tế Tân Sơn Nhất, Sala Bistro",Không có hạng sao,https://vr-thumbs.vacationrenter.com/960/booking/10770269/a2dc91.jpg,2.5,"Điều hòa nhiệt độ, Phù hợp với trẻ em, Máy sưởi, Bồn tắm nước nóng, Bếp, Bể bơi ngoài trời, Không hút thuốc, Truyền hình cáp, Máy giặt, Đỗ xe miễn phí, Wi-Fi miễn phí"
Hồ Chí Minh,An Nhiên Vinhome Grand Park 1428,https://www.booking.com/hotel/vn/an-nhien-homestay-1pn-vinhome-s501b.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11225889_grp-1_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11225889;utm_campaign=en,Không có mô tả,566047,"Chợ Gò Công - 462 464 - Nguyễn Văn Tăng, Cảng hàng không quốc tế Tân Sơn Nhất, Ẩm thực ba miền- Dê Quay 81",Không có hạng sao,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlZFsp563N_OGMvw2kNp_MZ3pzQem09qW5wp-Z7NRHV3WtplcCv8u_kBMwgWdlpgZM2BtBxqQiQwd9drqQPDywTfhuZHjciPdgni9-_GAorM3j5xDoHG0w==.jpg,2.3,"Điều hòa nhiệt độ, Bếp, Không hút thuốc, Máy giặt"
Trà Vinh,Khách sạn Thuý Nguyễn,Không có link,Không có mô tả,442800,"Chùa Hang, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng THÚY NGUYỄN",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNkz7Qc5E48nPjft1Gev-UuaMIhFDY05xR6hu20=s10000,2.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Khách sạn Mỹ cảng,http://hotelmycang.com/,Không có mô tả,1277534,"Đền thờ Bác, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Uyên Ương",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipN9lBsibW0XSVN7CDfTc4jE8hunHdAf6Lfskdz1=s10000,2.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,LUCKY HOTEL 3 VUA GÀ NGON,https://luckyhotel.vn/,Không có mô tả,623560,"Chùa Hang, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà hàng Khách sạn Hương Rừng HomeStay",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP1EFg2ujBoFf6r5_yEbDxLjw9Kt45qATklsQtb=s10000,3.5,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Tra Vinh Lodge,http://travinhlodge.com/,Không có mô tả,1550000,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Uyên Ương",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipMGkNTOtX0plxIiBKFw64CeSssPnRpjsLY4tkJL=s10000,2.6,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Restaurant, Airport shuttle, Full-service laundry"
Trà Vinh,LUCKY HOTEL,https://luckyhotel.vn/,Không có mô tả,642250,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Cửu Long",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOCkdncGlubt3-L8IYd7DPRcR9e_auGD8MHPTdx=s10000,3.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,THE ROSE HOTEL,https://therosehotel.com.vn/,Không có mô tả,1528676,"Chùa Lưỡng Xuyên, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Lẩu Hakimi Trà Vinh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipP2rtitnJE5Jfga9mETTNNNYJaLfuWGzWtmLI1w=s10000,3.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,công ty lương thực trà vinh ( khách sạn Thanh Trà),http://www.travinhnet.com/2016/11/Khach-san-Thanh-Tra-tpTraVinh.html,Không có mô tả,0,"Wat Por-sal-ti-reach, Cảng Hàng Không Quốc Tế Cần Thơ, Quán Phở 86",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM0K3wkQbuIrDqL9aQgK6eN1J17IPFdSoWbgrl2=s10000,3.8,"Free breakfast, Free Wi-Fi, Free parking, Restaurant, Full-service laundry"
Trà Vinh,VĂN THÁI BÌNH HOTEL,Không có link,Không có mô tả,594000,"Chùa Lưỡng Xuyên, Cảng Hàng Không Quốc Tế Cần Thơ, Ngô Đồng Garden",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNeEb5BLAOArO4Fn5lCJINEHPHWeMsyf8hvAfVc=s10000,3.7,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Pet-friendly, Full-service laundry"
Trà Vinh,Nhà nghỉ Thế Phú,Không có link,Không có mô tả,382169,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, ManNam - Hàn Quốc",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOenU5bPWfwg21y4PJ9PQUEuttEQXiTzW7wAIKp=s10000,3.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Vila Basi,Không có link,Không có mô tả,990000,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Trụ 03 Nhà Nghỉ Hoài Phong",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipO73N86z8YRHq_JYZzKu2yo0H1g3ilsIneTTwqO=s10000,2.7,"Free Wi-Fi, Air conditioning, Pet-friendly, Airport shuttle, Full-service laundry"
Trà Vinh,Maison du Pays de Bến Tre,https://maisondupaysdebentre.vn/,Không có mô tả,900000,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng nổi TTC Bến Tre",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMyHUXaF_HAnlm_zHxE7uj2KozZZFdMl_4v_3mZ=s10000,2.7,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Nhà khách tỉnh Trà Vinh,https://www.dulichtravinh.com.vn/index.php/du-lich/sa-tay-du-kha-ch/c-sa-l-u-tra/nha-khach-tinh-tra-vinh,Không có mô tả,0,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, SPICY BOX TRÀ VINH",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPCuEJldPGFETetdvtqPCcANxR0UW-Ly7W6qEPW=s10000,3.3,"Free breakfast, Free Wi-Fi, Free parking, Pool, Restaurant, Full-service laundry"
Trà Vinh,Khách sạn Cửu Long,https://www.facebook.com/KhachsanCuuLong/,Không có mô tả,0,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Nhà Hàng Cửu Long",Khách sạn 3 sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7d/b9/7b/cuu-long-hotel.jpg?w=1200&h=800&s=1,3.8,"Free breakfast, Free Wi-Fi, Air conditioning, Restaurant, Room service, Full-service laundry, Child-friendly"
Trà Vinh,LUCKY HOTEL 2,Không có link,Không có mô tả,681244,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Bún suông DƯ VÂN since 1986 - Đặc sản Trà Vinh với công thức gia truyền",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOn_UpjIJ3uE9w_K78hkiPN_rY6Rg7hE39QWwSY=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,MOCAY farmstay,https://www.facebook.com/profile.php?id=100076225696048&mibextid=LQQJ4d,Không có mô tả,0,"Di tích Quốc gia đặc biệt Đồng Khởi Bến Tre, Cảng hàng không quốc tế Tân Sơn Nhất, Phở Nhớ- cầu ông bồng mới",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM8n80xXg6XFEpHa3aC9sg7rk6PCqRUQdggRVg1=s10000,2.9,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Bich Ngoan Hotel / Trung Nguyen Coffee,Không có link,Không có mô tả,1780155,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Ẩm thực Cây Dừaphuongben tre",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNRNCcV4I8ULdy7k45_h_Fgikfw9brg1JmZmSRa=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Trà Vinh,Hotel An Khang,Không có link,Không có mô tả,0,"Chùa Khmer chùa Âng, Cảng Hàng Không Quốc Tế Cần Thơ, Hải sản Lưu Luyến",Khách sạn 3 sao,https://lh5.googleusercontent.com/p/AF1QipOK7PFRVvybtp8_z7IXLEF5pAgx7A2ZXGGCtVzf=s10000,3.8,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Full-service laundry"
Trà Vinh,Coco Riverside Lodge,http://cocoriversidelodge.com/,Không có mô tả,0,"Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Uyên Ương",Khách sạn 3 sao,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/4a/29/b3/coco-riverside-lodge.jpg?w=2000&h=1300&s=1,2.7,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry, Child-friendly"
Tuyên Quang,Mường Thanh Grand Tuyên Quang Hotel,Không có link,"Khách sạn cao cấp có phòng ốc hướng phố với không gian thư thái, nhà hàng, spa và quầy bar cạnh bể bơi.",1878423,"Di tích Thành nhà Mạc, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Cường Sâm 2",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipMjKzaL-iG9kEHVwsr4BI70p4ebOikmV2aIjqRv=s10000,4.2,"Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Pet-friendly, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Tuyên Quang,Royal Palace Hotel Tuyên Quang,http://www.royalpalacehotel.vn/,"Khách sạn đẹp mắt nhìn ra thành phố, có phòng ở thoáng mát, quán bar, 2 nhà hàng và bữa sáng.",0,"Đền Hạ, Cảng hàng không Quốc tế Nội Bài, Nhà hàng BIA HƠI HIẾU BÉO TUYÊN QUANG",Khách sạn 4 sao,https://lh5.googleusercontent.com/p/AF1QipN48DrmqtFOUG4zePKJcpMNkIGBEqYd1UTEUoib=s10000,4.3,"Free breakfast, Free Wi-Fi, Free parking, Hot tub, Air conditioning, Restaurant, Room service, Full-service laundry, Child-friendly"
Tuyên Quang,KHÁCH SẠN ANH ANH LUXURY HOTEL,Không có link,Không có mô tả,0,"Bảo tàng Tỉnh Tuyên Quang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Tuấn Quyên",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipPoP2CCEaa88lBSAJopljV_ItBxAziNV8xidb5N=s10000,4.1,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Nhà Tuyên Quang,https://royalhoteltq.vn/,Không có mô tả,0,"Thiền viện Trúc Lâm Chính Pháp, Cảng hàng không Quốc tế Nội Bài, Ẩm thực Việt 2",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMQTjDWe5LXWza3bV4a-A8vsUa9JYPCIq2ay4nY=s10000,4,"Full-service laundry, Smoke-free property"
Tuyên Quang,"Homestay Na Tuệ An - The Hill Farm, Forest School & Meditation",Không có link,Không có mô tả,0,"Chùa Hang, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Royal Tuyên Quang",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMiB2wX4ly3yE9n7cCUSD1fQjdJHanFI0xtJsw7=s10000,3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Khách Sạn Mai Sơn,https://www.facebook.com/maisonhotel,"KS bình dân có phòng ở bài trí đơn giản, phòng karaoke, nhà hàng thoáng mát và Wi-Fi miễn phí.",0,"Đền Hạ, Cảng hàng không Quốc tế Nội Bài, Ngã 8 Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipMzhNli5pmo3OjgP2JhbFmSIb1Q-HuoJhWgz4fo=s10000,4.3,"Breakfast ($), Free Wi-Fi, Free parking, Air conditioning, Restaurant, Full-service laundry"
Tuyên Quang,Ngòi Xanh Ecolodge Tuyên Quang,Không có link,Không có mô tả,0,"Cảng hàng không Quốc tế Nội Bài, NHÀ HÀNG HUYỀN NAM",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipM2fY8Ndr89rvqQnO_aaTiePOg3NZgQ010WXsFq=s10000,3.4,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Alala Homestay,https://www.booking.com/Share-oWRF3He,Không có mô tả,0,"Đền Hạ, Cảng hàng không Quốc tế Nội Bài, Ngã 8 Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOg_6_yQij-y5qIWnssw1lLrqOT5VI9JBgHs4fS=s10000,4.2,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Kitchen in some rooms, Full-service laundry"
Tuyên Quang,KHÁCH SẠN LAVENDER,Không có link,Không có mô tả,0,"Đền Hạ, Cảng hàng không Quốc tế Nội Bài, Nhà hàng 17.8 Kitchen & Wine - Lẩu Nấm An Khánh",Khách sạn 2 sao,https://cdn.worldota.net/t/1024x768/content/0b/13/0b13023061960fb802399b25ba2cfa668641de96.JPEG,4.3,"Free Wi-Fi, Free parking, Pool, Air conditioning, Restaurant, Kitchen in some rooms, Full-service laundry"
Tuyên Quang,Huệ Đoài Hotel,Không có link,Không có mô tả,0,"Tượng đài Chiến Thắng Sông Lô, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Thanh Thanh",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOxXPexVjhzU_D8qUy-a2Ro2eZz8JBleGrVCEwS=s10000,3.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Tuyên Quang,Hoàng Kiên Hotel,Không có link,Không có mô tả,0,"Đền Cây Xanh, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Hoà Vịt",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipNWJ5XiotmSnk8_FEQsB0-ONqetJkZj7zDcBJeF=s10000,3.4,"Free Wi-Fi, Full-service laundry"
Tuyên Quang,Khách sạn Bảo Linh,Không có link,Không có mô tả,0,"Đền Hạ, Cảng hàng không Quốc tế Nội Bài, Ngã 8 Quán",Không có hạng sao,https://lh5.googleusercontent.com/p/AF1QipOz1FcrBZVIe7mRiwXGDfdySfuvFPL7DYW6rs8_=s10000,4.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
